tlb_page_size,tlb_entries,tlb_assoc,cycle_time,tlb_max_outstanding_walks,tlb_miss_latency,cache_line_sz,cache_assoc,cache_queue_size,tlb_hit_latency,pipelined_dma,cache_size,pipelining,cache_hit_latency,cache_bandwidth,tlb_bandwidth,success,cycle,power,area
4096,44,4,4,8,13,64,16,128,3,1,32768,0,2,12,1,False,False,False,False
4096,44,4,4,8,17,16,2,128,1,0,16384,0,3,5,1,False,False,False,False
4096,44,4,5,4,10,64,2,64,2,1,65536,1,1,5,1,False,False,False,False
4096,44,4,5,4,16,16,1,64,2,1,131072,1,4,14,1,False,False,False,False
4096,44,4,5,4,19,16,8,64,3,0,65536,1,1,6,2,False,False,False,False
4096,44,4,5,4,20,32,16,64,3,0,65536,0,2,15,1,False,False,False,False
4096,88,8,1,8,10,16,16,32,1,0,32768,0,3,12,2,False,False,False,False
4096,88,8,2,8,19,32,1,128,1,0,16384,0,2,16,1,False,False,False,False
4096,88,8,3,8,17,32,8,32,3,0,65536,0,4,9,1,False,False,False,False
4096,88,8,5,4,16,64,16,128,4,0,16384,0,2,15,1,False,False,False,False
4096,176,16,1,4,15,16,1,64,1,1,16384,0,1,5,2,False,False,False,False
4096,176,16,1,4,15,64,4,32,1,0,131072,0,3,10,1,False,False,False,False
4096,176,16,1,8,12,64,2,32,3,0,131072,1,3,14,1,False,False,False,False
4096,176,16,2,4,20,16,4,32,2,1,16384,0,1,6,2,False,False,False,False
4096,176,16,2,8,18,64,1,128,2,0,16384,0,1,4,2,False,False,False,False
4096,176,16,2,8,20,16,1,32,2,0,16384,1,2,5,1,False,False,False,False
4096,176,16,3,4,14,32,8,64,4,1,16384,1,4,8,1,False,False,False,False
4096,176,16,3,4,19,64,8,128,1,1,131072,1,3,8,1,False,False,False,False
4096,176,16,4,4,11,16,4,128,4,1,131072,1,4,5,1,False,False,False,False
4096,176,16,4,4,16,64,4,64,3,0,131072,1,4,15,2,False,False,False,False
4096,176,16,5,8,11,16,16,32,2,0,131072,1,3,9,2,False,False,False,False
4096,176,16,5,8,19,64,16,128,3,0,16384,1,1,5,1,False,False,False,False
4096,48,4,1,4,17,16,4,64,4,1,16384,1,2,10,2,False,False,False,False
4096,48,4,1,8,15,64,8,64,1,0,131072,1,4,15,1,False,False,False,False
4096,48,4,1,8,17,16,8,64,2,0,16384,0,3,10,2,False,False,False,False
4096,48,4,2,4,10,16,4,32,1,1,16384,1,1,6,1,False,False,False,False
4096,48,4,2,4,14,32,2,64,2,1,65536,1,4,7,1,False,False,False,False
4096,48,4,2,4,16,16,8,64,1,0,32768,0,2,7,1,False,False,False,False
4096,48,4,2,4,19,16,16,128,1,1,32768,1,4,16,1,False,False,False,False
4096,48,4,2,8,17,32,8,64,2,1,32768,1,4,6,2,False,False,False,False
4096,48,4,3,4,18,64,2,32,4,0,16384,0,3,13,1,False,False,False,False
4096,48,4,3,8,18,32,1,32,1,0,32768,1,4,12,2,False,False,False,False
4096,48,4,5,8,11,16,2,64,3,1,65536,0,1,5,2,False,False,False,False
4096,96,8,1,4,12,32,16,128,3,1,32768,1,3,9,2,False,False,False,False
4096,96,8,2,4,17,16,8,32,2,0,32768,1,4,14,2,False,False,False,False
4096,96,8,2,4,17,16,16,64,1,0,65536,0,2,11,1,False,False,False,False
4096,96,8,2,8,11,64,4,32,2,1,65536,0,2,5,2,False,False,False,False
4096,96,8,3,4,19,64,4,32,4,1,65536,1,2,16,2,False,False,False,False
4096,96,8,3,8,13,16,16,32,4,1,16384,1,4,6,1,False,False,False,False
4096,96,8,4,4,13,16,2,64,1,1,131072,0,1,7,1,False,False,False,False
4096,96,8,4,4,13,64,16,64,1,1,32768,1,1,11,2,False,False,False,False
4096,96,8,4,8,16,32,1,128,1,1,16384,0,1,16,2,False,False,False,False
4096,96,8,5,8,18,64,8,64,4,1,16384,1,1,7,1,False,False,False,False
4096,96,8,5,8,20,32,2,32,1,0,65536,0,4,16,1,False,False,False,False
4096,192,16,1,4,17,32,16,64,1,1,65536,0,4,15,1,False,False,False,False
4096,192,16,2,4,19,16,8,64,2,0,65536,0,3,9,1,False,False,False,False
4096,192,16,3,4,14,16,2,64,2,1,16384,1,4,5,1,False,False,False,False
4096,192,16,3,8,18,32,2,64,4,1,65536,1,3,10,2,False,False,False,False
4096,192,16,5,4,10,16,16,32,3,0,32768,0,4,9,1,False,False,False,False
4096,192,16,5,4,17,64,16,32,2,0,32768,1,2,5,1,False,False,False,False
4096,192,16,5,4,18,64,16,128,3,0,32768,1,3,12,1,False,False,False,False
4096,52,4,1,4,11,32,16,128,3,1,32768,0,1,12,1,False,False,False,False
4096,52,4,1,8,11,32,8,64,1,0,32768,0,1,16,2,False,False,False,False
4096,52,4,2,4,13,64,8,128,3,0,16384,1,4,11,1,False,False,False,False
4096,52,4,2,8,11,32,8,128,3,0,131072,1,2,13,1,False,False,False,False
4096,52,4,2,8,19,64,4,128,2,1,32768,0,1,15,1,False,False,False,False
4096,52,4,3,4,13,16,1,64,4,1,131072,0,1,5,1,False,False,False,False
4096,52,4,3,4,13,32,8,128,3,1,16384,0,4,6,2,False,False,False,False
4096,52,4,3,8,15,32,4,64,2,1,16384,0,2,12,1,False,False,False,False
4096,52,4,4,4,17,16,4,32,1,0,16384,0,4,4,1,False,False,False,False
4096,52,4,5,4,10,32,2,32,1,0,65536,1,3,9,2,False,False,False,False
4096,52,4,5,8,15,64,1,128,4,1,32768,1,4,14,2,False,False,False,False
4096,104,8,1,4,17,64,4,128,3,0,16384,1,4,9,1,False,False,False,False
4096,104,8,1,4,18,32,2,32,2,1,32768,0,1,16,2,False,False,False,False
4096,104,8,1,8,10,64,16,128,1,1,131072,1,2,4,1,False,False,False,False
4096,104,8,1,8,13,32,4,32,1,1,32768,0,3,9,2,False,False,False,False
4096,104,8,2,4,15,64,4,128,4,0,32768,0,3,6,2,False,False,False,False
4096,104,8,3,8,17,64,2,128,4,0,65536,0,2,9,2,False,False,False,False
4096,104,8,3,8,18,64,16,64,2,1,131072,0,2,13,2,False,False,False,False
4096,104,8,4,4,14,16,16,128,3,0,131072,1,2,10,2,False,False,False,False
4096,104,8,4,4,20,64,8,128,3,0,16384,0,1,5,2,False,False,False,False
4096,104,8,5,4,11,16,1,32,3,1,32768,1,2,10,2,False,False,False,False
4096,104,8,5,4,15,16,1,64,2,0,32768,1,3,15,2,False,False,False,False
4096,104,8,5,8,15,16,2,64,1,0,32768,1,2,15,2,False,False,False,False
4096,104,8,5,8,19,64,1,128,3,0,16384,1,1,4,2,False,False,False,False
4096,104,8,5,8,20,64,16,32,4,0,32768,0,4,11,1,False,False,False,False
4096,208,16,2,8,16,32,2,64,1,1,65536,0,4,11,1,False,False,False,False
4096,208,16,3,4,10,32,4,128,4,0,65536,0,3,6,2,False,False,False,False
4096,208,16,3,8,12,32,2,64,4,1,65536,1,4,15,1,False,False,False,False
4096,208,16,4,8,17,32,4,64,2,1,32768,0,2,10,1,False,False,False,False
4096,208,16,5,4,16,16,16,32,4,1,65536,1,3,11,2,False,False,False,False
4096,56,4,1,4,10,32,2,64,1,1,131072,1,2,7,2,False,False,False,False
4096,56,4,1,4,13,32,1,32,2,1,32768,0,3,15,2,False,False,False,False
4096,56,4,1,8,19,32,16,32,3,0,65536,0,2,5,2,False,False,False,False
4096,56,4,3,4,20,16,4,64,2,0,16384,1,1,4,2,False,False,False,False
4096,56,4,5,8,17,32,16,128,3,0,65536,1,3,16,2,False,False,False,False
4096,56,4,5,8,18,16,16,128,1,0,16384,1,4,12,1,False,False,False,False
4096,56,4,5,8,19,16,2,128,3,0,65536,1,2,15,2,False,False,False,False
4096,112,8,1,8,13,16,8,64,4,0,65536,1,3,9,2,False,False,False,False
4096,112,8,3,8,20,16,16,32,1,0,32768,1,1,6,1,False,False,False,False
4096,112,8,4,8,10,32,2,32,3,1,65536,1,3,6,2,False,False,False,False
4096,112,8,5,4,15,64,8,32,2,1,131072,0,4,5,1,False,False,False,False
4096,112,8,5,8,14,16,4,32,3,1,131072,0,2,10,1,False,False,False,False
4096,224,16,1,8,12,32,1,128,1,1,131072,1,4,14,1,False,False,False,False
4096,224,16,1,8,15,32,4,128,1,1,131072,1,2,10,2,False,False,False,False
4096,224,16,2,4,20,16,16,32,4,1,131072,0,3,6,2,False,False,False,False
4096,224,16,2,8,10,64,1,128,1,1,16384,0,2,15,1,False,False,False,False
4096,224,16,2,8,12,32,2,128,4,0,16384,0,2,12,1,False,False,False,False
4096,224,16,2,8,17,32,16,32,2,0,32768,0,2,13,1,False,False,False,False
4096,224,16,3,8,16,16,16,64,2,1,65536,0,3,14,2,False,False,False,False
4096,224,16,3,8,19,64,4,128,4,1,16384,0,4,6,2,False,False,False,False
4096,224,16,4,8,18,32,8,128,2,1,65536,1,3,8,1,False,False,False,False
4096,60,4,1,4,11,64,8,64,3,1,32768,1,2,6,2,False,False,False,False
4096,60,4,1,4,15,16,2,128,4,0,65536,0,3,11,2,False,False,False,False
4096,60,4,1,4,18,32,4,64,1,0,32768,0,2,11,1,False,False,False,False
4096,60,4,1,8,15,32,1,128,4,1,32768,0,2,9,1,False,False,False,False
4096,60,4,2,4,15,64,8,128,1,0,65536,1,1,7,1,False,False,False,False
4096,60,4,2,8,19,16,16,32,4,1,32768,1,2,4,2,False,False,False,False
4096,60,4,3,4,19,16,1,64,1,1,65536,0,4,4,2,False,False,False,False
4096,60,4,4,4,17,16,8,64,2,1,131072,1,3,15,2,False,False,False,False
4096,60,4,5,4,10,64,2,64,1,0,65536,1,4,11,1,False,False,False,False
4096,60,4,5,4,13,64,1,64,3,1,65536,0,1,7,1,False,False,False,False
4096,60,4,5,8,12,32,2,128,1,0,32768,0,1,12,1,False,False,False,False
4096,120,8,1,4,18,32,4,128,1,1,65536,1,2,6,2,False,False,False,False
4096,120,8,2,4,18,64,1,32,1,1,131072,1,4,12,2,False,False,False,False
4096,120,8,3,4,11,16,2,128,1,1,32768,0,2,13,1,False,False,False,False
4096,120,8,3,4,15,32,4,128,2,1,32768,1,2,7,1,False,False,False,False
4096,120,8,5,8,12,32,8,64,2,1,16384,1,4,7,2,False,False,False,False
4096,240,16,2,4,10,32,16,128,1,0,16384,0,2,15,1,False,False,False,False
4096,240,16,2,4,13,32,2,128,1,0,16384,0,2,11,2,False,False,False,False
4096,240,16,2,4,19,32,1,32,1,0,131072,0,2,12,1,False,False,False,False
4096,240,16,2,8,18,32,1,32,4,1,65536,1,2,9,1,False,False,False,False
4096,240,16,3,4,15,32,1,64,1,1,32768,0,2,16,1,False,False,False,False
4096,240,16,3,4,16,32,8,32,1,1,32768,0,4,14,2,False,False,False,False
4096,240,16,3,8,16,16,4,64,1,1,16384,0,3,15,2,False,False,False,False
4096,240,16,3,8,20,16,2,128,4,1,16384,1,1,9,2,False,False,False,False
4096,240,16,5,4,15,32,2,128,2,1,65536,1,1,10,1,False,False,False,False
4096,240,16,5,8,11,16,16,64,1,0,16384,0,3,11,2,False,False,False,False
4096,240,16,5,8,17,32,4,128,1,1,32768,0,4,8,1,False,False,False,False
4096,64,4,1,8,16,32,16,128,2,1,131072,1,3,15,2,False,False,False,False
4096,64,4,2,4,18,32,2,128,1,1,65536,1,3,11,1,False,False,False,False
4096,64,4,2,8,15,64,1,64,4,1,32768,0,4,4,2,False,False,False,False
4096,64,4,2,8,19,32,4,128,2,0,16384,1,1,15,2,False,False,False,False
4096,64,4,3,4,10,64,1,64,3,1,65536,1,1,16,2,False,False,False,False
4096,64,4,3,4,13,64,2,128,4,1,32768,1,3,6,1,False,False,False,False
4096,64,4,3,8,19,64,4,128,3,0,131072,0,4,11,2,False,False,False,False
4096,64,4,4,4,12,16,8,32,2,0,131072,0,4,12,1,False,False,False,False
4096,64,4,4,4,20,16,16,128,1,0,16384,1,2,8,1,False,False,False,False
4096,64,4,4,8,15,16,2,32,4,0,65536,0,3,9,2,False,False,False,False
4096,64,4,4,8,16,64,2,64,3,1,16384,0,2,15,2,False,False,False,False
4096,64,4,5,4,17,64,2,32,3,0,131072,1,2,16,1,False,False,False,False
4096,64,4,5,8,10,32,4,128,3,0,16384,0,3,6,2,False,False,False,False
4096,64,4,5,8,16,16,16,128,3,1,65536,0,2,12,2,False,False,False,False
4096,128,8,1,4,14,16,16,128,3,0,16384,1,4,12,1,False,False,False,False
4096,128,8,1,8,12,64,16,32,1,1,65536,1,1,5,1,False,False,False,False
4096,128,8,1,8,16,16,16,64,3,0,131072,1,2,13,2,False,False,False,False
4096,128,8,1,8,16,64,16,32,4,0,65536,0,4,13,1,False,False,False,False
4096,128,8,1,8,19,64,1,64,4,1,16384,0,2,13,2,False,False,False,False
4096,128,8,2,4,17,64,1,128,2,1,131072,1,1,4,1,False,False,False,False
4096,128,8,2,4,19,32,2,64,4,1,131072,1,4,6,1,False,False,False,False
4096,128,8,3,4,17,64,8,128,2,1,65536,0,4,6,2,False,False,False,False
4096,128,8,3,8,14,32,8,64,4,1,32768,1,2,4,1,False,False,False,False
4096,128,8,3,8,17,64,4,32,2,1,131072,0,3,13,1,False,False,False,False
4096,128,8,4,4,15,64,8,64,4,0,16384,0,3,6,1,False,False,False,False
4096,128,8,4,8,11,32,8,64,4,1,131072,0,2,6,2,False,False,False,False
4096,128,8,5,8,14,16,4,128,3,1,32768,1,3,7,1,False,False,False,False
4096,256,16,1,4,10,32,4,32,1,1,131072,1,4,7,2,False,False,False,False
4096,256,16,1,4,11,32,1,32,2,1,65536,1,4,15,1,False,False,False,False
4096,256,16,2,4,11,16,2,128,3,0,65536,0,1,8,1,False,False,False,False
4096,256,16,2,4,16,32,4,64,1,1,65536,0,4,14,2,False,False,False,False
4096,256,16,3,4,12,32,4,64,2,0,16384,0,2,16,1,False,False,False,False
4096,256,16,3,8,20,16,1,128,2,0,32768,1,3,5,1,False,False,False,False
4096,256,16,5,8,13,64,16,128,2,1,131072,1,3,13,2,False,False,False,False
4096,256,16,5,8,20,32,16,32,4,1,32768,1,1,4,1,False,False,False,False
8192,0,4,1,8,15,64,4,32,3,1,65536,1,3,8,2,False,False,False,False
8192,0,4,2,4,10,64,8,128,4,1,131072,1,2,8,1,False,False,False,False
8192,0,4,2,8,11,64,16,64,4,0,16384,0,1,15,2,False,False,False,False
8192,0,4,2,8,16,32,16,32,4,1,131072,1,3,16,2,False,False,False,False
8192,0,4,3,4,12,16,2,64,1,0,65536,0,4,8,2,False,False,False,False
8192,0,4,3,4,14,32,1,128,3,1,32768,1,4,6,2,False,False,False,False
8192,0,4,3,8,14,32,2,64,4,1,16384,1,3,11,1,False,False,False,False
8192,0,4,4,4,14,64,2,64,2,0,32768,0,3,11,1,False,False,False,False
8192,0,4,4,8,17,32,8,64,2,1,32768,1,3,13,2,False,False,False,False
8192,0,4,5,4,10,16,2,32,3,0,65536,0,4,7,1,False,False,False,False
8192,0,4,5,4,16,32,2,128,2,1,16384,0,2,4,1,False,False,False,False
8192,0,4,5,8,17,64,16,64,1,0,32768,1,1,7,2,False,False,False,False
8192,0,8,1,4,15,64,1,32,4,0,32768,1,3,4,1,False,False,False,False
8192,0,8,2,4,20,32,2,64,1,1,65536,0,2,10,2,False,False,False,False
8192,0,8,2,8,15,16,1,128,3,0,131072,1,4,7,1,False,False,False,False
8192,0,8,3,8,18,64,2,128,4,1,32768,0,2,11,2,False,False,False,False
8192,0,8,4,8,11,64,16,64,4,0,16384,1,2,6,1,False,False,False,False
8192,0,8,5,4,11,64,4,32,1,1,65536,1,1,10,1,False,False,False,False
8192,0,8,5,8,11,16,16,128,1,1,131072,1,1,9,1,False,False,False,False
8192,0,16,1,4,12,64,4,32,1,0,32768,0,3,10,2,False,False,False,False
8192,0,16,1,4,20,64,8,64,4,0,65536,1,2,8,2,False,False,False,False
8192,0,16,1,8,17,64,2,32,2,1,32768,0,4,5,2,False,False,False,False
8192,0,16,2,4,14,64,2,64,4,0,32768,1,1,16,1,False,False,False,False
8192,0,16,2,8,19,64,16,64,4,0,65536,0,1,13,2,False,False,False,False
8192,0,16,3,4,19,16,16,128,2,1,32768,1,1,14,2,False,False,False,False
8192,0,16,3,8,15,32,1,32,4,0,65536,0,3,16,1,False,False,False,False
8192,0,16,3,8,16,32,4,128,4,1,16384,1,3,11,1,False,False,False,False
8192,0,16,4,4,14,64,2,64,1,1,32768,0,3,4,1,False,False,False,False
8192,0,16,4,4,18,16,16,32,4,1,32768,0,4,7,2,False,False,False,False
8192,0,16,4,8,15,64,4,128,1,1,32768,1,1,11,1,False,False,False,False
8192,0,16,4,8,16,32,4,64,2,1,131072,1,1,14,1,False,False,False,False
8192,0,16,4,8,18,64,8,64,2,1,32768,1,4,12,1,False,False,False,False
8192,0,16,5,8,19,16,1,128,3,1,65536,1,1,13,1,False,False,False,False
8192,4,4,1,8,13,64,2,64,1,0,131072,0,1,9,1,False,False,False,False
8192,4,4,2,4,10,32,2,128,2,0,16384,0,4,11,1,False,False,False,False
8192,4,4,2,4,14,64,4,32,2,1,131072,0,4,15,1,False,False,False,False
8192,4,4,2,8,12,16,8,128,2,1,16384,0,2,13,1,False,False,False,False
8192,4,4,3,8,17,64,1,64,2,1,32768,0,4,11,2,False,False,False,False
8192,4,4,5,4,17,16,1,32,4,1,32768,0,4,11,2,False,False,False,False
8192,8,8,1,8,14,16,8,128,2,1,131072,1,3,8,1,False,False,False,False
8192,8,8,2,4,15,64,1,64,2,1,131072,1,4,9,2,False,False,False,False
8192,8,8,2,8,12,16,8,128,1,1,16384,1,4,14,1,False,False,False,False
8192,8,8,2,8,13,32,4,32,1,0,16384,1,1,7,2,False,False,False,False
8192,8,8,4,4,13,64,2,64,3,1,32768,0,2,9,1,False,False,False,False
8192,8,8,4,4,16,32,16,128,1,1,131072,0,1,16,2,False,False,False,False
8192,8,8,4,8,19,16,2,32,2,1,16384,1,1,6,2,False,False,False,False
8192,8,8,5,4,13,32,4,32,4,1,32768,1,2,14,2,False,False,False,False
8192,8,8,5,4,13,64,2,128,3,0,16384,1,4,9,1,False,False,False,False
8192,8,8,5,4,16,16,4,32,4,1,65536,1,4,11,2,False,False,False,False
8192,8,8,5,4,17,32,8,32,1,1,131072,0,2,8,2,False,False,False,False
8192,16,16,1,4,15,32,2,32,1,0,16384,0,4,6,2,False,False,False,False
8192,16,16,1,4,17,64,16,64,3,0,65536,0,3,9,1,False,False,False,False
8192,16,16,1,8,18,32,8,32,1,1,131072,1,3,5,1,False,False,False,False
8192,16,16,2,8,11,16,8,32,2,1,16384,0,3,5,1,False,False,False,False
8192,16,16,2,8,18,32,8,32,4,1,32768,1,3,7,2,False,False,False,False
8192,16,16,3,4,11,16,16,32,1,1,32768,1,2,8,2,False,False,False,False
8192,16,16,3,8,11,32,2,128,2,1,65536,1,4,5,2,False,False,False,False
8192,16,16,3,8,20,16,4,64,1,0,32768,0,4,10,2,False,False,False,False
8192,16,16,4,4,15,16,2,128,2,1,65536,1,4,12,1,False,False,False,False
8192,16,16,4,8,12,32,8,128,1,1,16384,0,3,4,1,False,False,False,False
8192,16,16,5,4,12,64,8,128,2,1,16384,1,4,16,1,False,False,False,False
8192,16,16,5,4,18,64,4,32,4,1,16384,1,2,5,1,False,False,False,False
8192,8,4,1,8,13,16,8,128,4,1,16384,0,3,10,2,False,False,False,False
8192,8,4,1,8,13,32,16,32,4,1,131072,0,1,10,1,False,False,False,False
8192,8,4,2,8,13,64,1,128,2,0,131072,1,4,14,1,False,False,False,False
8192,8,4,2,8,14,16,1,32,1,1,16384,1,4,15,2,False,False,False,False
8192,8,4,3,8,20,16,2,32,2,1,65536,0,2,9,1,False,False,False,False
8192,8,4,4,8,10,32,2,128,3,0,65536,0,3,14,1,False,False,False,False
8192,8,4,4,8,18,16,8,32,1,1,32768,1,1,11,2,False,False,False,False
8192,8,4,5,4,16,32,2,128,3,1,131072,0,3,13,2,False,False,False,False
8192,8,4,5,8,15,64,2,128,3,0,131072,1,2,9,1,False,False,False,False
8192,8,4,5,8,15,64,4,32,1,0,65536,0,3,13,1,False,False,False,False
8192,16,8,1,4,15,64,4,128,4,1,16384,1,3,7,2,False,False,False,False
8192,16,8,1,4,16,16,8,128,4,1,65536,0,1,8,2,False,False,False,False
8192,16,8,1,8,13,64,4,32,2,0,16384,0,3,5,2,False,False,False,False
8192,16,8,1,8,17,64,16,64,1,1,32768,0,4,11,2,False,False,False,False
8192,16,8,1,8,20,16,2,32,4,1,32768,0,3,11,2,False,False,False,False
8192,16,8,2,4,11,32,1,64,1,1,16384,0,1,6,1,False,False,False,False
8192,16,8,2,8,12,16,8,64,2,0,131072,1,1,16,1,False,False,False,False
8192,16,8,2,8,16,64,1,64,4,0,131072,1,3,5,2,False,False,False,False
8192,16,8,2,8,17,16,16,64,1,1,32768,1,1,6,1,False,False,False,False
8192,16,8,3,4,16,32,4,64,1,0,32768,1,3,12,1,False,False,False,False
8192,16,8,3,4,19,64,16,128,4,1,131072,1,2,7,2,False,False,False,False
8192,16,8,4,4,12,64,8,64,2,1,131072,1,2,7,2,False,False,False,False
8192,16,8,4,8,13,64,4,32,3,0,16384,0,2,16,1,False,False,False,False
8192,16,8,4,8,16,32,2,64,3,0,16384,1,1,15,2,False,False,False,False
8192,16,8,4,8,17,64,2,64,3,0,16384,0,2,4,2,False,False,False,False
8192,16,8,5,4,18,64,1,128,4,0,131072,1,4,4,2,False,False,False,False
8192,16,8,5,8,16,64,1,64,3,1,32768,0,3,4,2,False,False,False,False
8192,32,16,1,4,11,16,16,128,4,0,16384,0,4,6,2,False,False,False,False
8192,32,16,2,8,18,16,4,32,1,1,65536,1,1,6,1,False,False,False,False
8192,32,16,2,8,18,64,2,128,3,0,65536,0,2,8,2,False,False,False,False
8192,32,16,3,4,17,32,1,32,2,0,32768,0,1,10,1,False,False,False,False
8192,32,16,3,4,18,16,8,64,3,0,32768,0,3,7,1,False,False,False,False
8192,32,16,4,4,13,64,8,128,3,1,131072,0,1,13,2,False,False,False,False
8192,32,16,5,4,15,16,4,128,2,1,16384,1,4,11,2,False,False,False,False
8192,32,16,5,8,17,16,4,32,3,0,32768,1,4,16,2,False,False,False,False
8192,12,4,1,4,13,16,1,32,2,0,16384,0,2,5,1,False,False,False,False
8192,12,4,1,8,14,32,4,32,1,1,16384,1,2,16,1,False,False,False,False
8192,12,4,2,4,10,64,1,64,3,1,65536,0,3,11,2,False,False,False,False
8192,12,4,2,4,13,32,16,32,4,0,32768,1,3,15,2,False,False,False,False
8192,12,4,2,8,12,16,8,64,3,1,65536,0,2,15,2,False,False,False,False
8192,12,4,2,8,18,64,1,64,1,1,32768,1,4,10,1,False,False,False,False
8192,12,4,2,8,19,32,2,128,2,0,32768,1,4,13,2,False,False,False,False
8192,12,4,2,8,19,32,16,32,4,1,32768,0,3,12,1,False,False,False,False
8192,12,4,3,4,16,32,4,128,1,0,16384,1,1,7,1,False,False,False,False
8192,12,4,4,4,16,16,4,64,3,1,131072,1,2,11,2,False,False,False,False
8192,12,4,4,8,14,32,4,64,3,1,65536,0,1,15,2,False,False,False,False
8192,12,4,5,4,13,64,2,32,4,1,16384,0,4,6,1,False,False,False,False
8192,12,4,5,8,13,64,16,64,2,1,65536,0,3,15,1,False,False,False,False
8192,24,8,1,4,18,16,16,128,4,0,65536,1,1,7,1,False,False,False,False
8192,24,8,1,8,11,16,16,128,1,1,65536,1,2,15,1,False,False,False,False
8192,24,8,1,8,16,32,16,32,4,1,32768,1,3,12,1,False,False,False,False
8192,24,8,2,4,12,32,16,32,1,0,16384,1,4,11,1,False,False,False,False
8192,24,8,4,4,13,64,16,128,2,0,32768,0,4,6,2,False,False,False,False
8192,24,8,4,8,15,16,4,32,4,1,131072,1,2,10,1,False,False,False,False
8192,24,8,5,4,11,64,1,64,3,1,16384,1,2,13,2,False,False,False,False
8192,48,16,1,4,19,64,4,128,3,1,65536,1,3,5,2,False,False,False,False
8192,48,16,2,4,12,16,2,32,2,1,131072,1,1,14,2,False,False,False,False
8192,48,16,2,8,10,16,4,64,1,0,131072,1,2,10,2,False,False,False,False
8192,48,16,2,8,18,16,8,128,4,0,65536,0,3,8,1,False,False,False,False
8192,48,16,2,8,18,32,1,64,4,0,16384,1,1,16,2,False,False,False,False
8192,48,16,3,4,13,64,16,32,1,1,131072,1,4,9,2,False,False,False,False
8192,48,16,3,8,16,64,8,32,2,0,16384,1,3,7,1,False,False,False,False
8192,48,16,3,8,16,64,16,32,2,1,32768,0,4,12,2,False,False,False,False
8192,48,16,4,8,20,32,8,32,3,1,131072,1,2,12,1,False,False,False,False
8192,48,16,5,4,13,64,8,64,3,0,16384,0,2,9,2,False,False,False,False
8192,48,16,5,4,14,64,8,32,4,0,65536,0,2,16,1,False,False,False,False
8192,48,16,5,4,15,64,16,128,2,0,65536,1,2,8,2,False,False,False,False
8192,48,16,5,8,17,32,2,128,4,1,65536,0,2,14,1,False,False,False,False
8192,16,4,1,4,16,64,4,64,4,1,131072,0,3,9,2,False,False,False,False
8192,16,4,1,4,16,64,16,128,3,0,65536,1,4,6,1,False,False,False,False
8192,16,4,2,8,19,64,4,128,2,1,16384,1,1,15,1,False,False,False,False
8192,16,4,3,4,13,64,1,128,4,0,32768,0,4,14,1,False,False,False,False
8192,16,4,3,8,14,16,4,128,3,0,32768,1,1,11,1,False,False,False,False
8192,16,4,3,8,16,32,8,128,1,0,65536,0,2,5,1,False,False,False,False
8192,16,4,4,8,10,16,8,32,4,0,32768,0,4,14,1,False,False,False,False
8192,16,4,5,4,12,32,4,32,2,0,131072,1,2,7,1,False,False,False,False
8192,32,8,1,4,11,32,16,128,3,1,16384,1,1,12,1,False,False,False,False
8192,32,8,1,4,15,32,4,32,1,1,65536,0,1,9,2,False,False,False,False
8192,32,8,1,8,10,64,4,128,4,1,131072,1,1,11,2,False,False,False,False
8192,32,8,1,8,13,32,8,128,4,0,65536,0,2,12,2,False,False,False,False
8192,32,8,1,8,19,32,16,32,2,0,131072,0,1,8,1,False,False,False,False
8192,32,8,2,4,13,16,16,64,4,0,65536,0,1,12,2,False,False,False,False
8192,32,8,3,4,15,64,8,128,4,0,131072,0,2,10,1,False,False,False,False
8192,32,8,4,4,18,16,1,64,2,0,16384,0,4,8,2,False,False,False,False
8192,32,8,5,8,14,16,2,128,1,1,32768,0,4,10,1,False,False,False,False
8192,64,16,1,8,20,16,2,128,2,0,32768,0,4,11,2,False,False,False,False
8192,64,16,2,4,16,64,4,32,1,1,32768,0,3,5,2,False,False,False,False
8192,64,16,2,8,11,16,16,128,3,1,32768,1,4,8,1,False,False,False,False
8192,64,16,2,8,12,32,1,64,2,0,32768,0,2,10,1,False,False,False,False
8192,64,16,2,8,15,16,1,64,3,0,65536,0,3,13,1,False,False,False,False
8192,64,16,2,8,15,16,1,128,3,1,65536,1,3,8,1,False,False,False,False
8192,64,16,2,8,19,32,16,128,3,0,16384,1,2,14,1,False,False,False,False
8192,64,16,3,4,10,64,2,128,2,0,131072,0,4,15,1,False,False,False,False
8192,64,16,3,4,17,64,2,64,1,0,65536,1,3,16,2,False,False,False,False
8192,64,16,3,4,18,16,1,32,3,0,32768,1,1,10,1,False,False,False,False
8192,64,16,3,8,10,32,4,32,3,0,65536,1,1,10,1,False,False,False,False
8192,64,16,3,8,19,32,1,64,1,0,131072,1,1,4,1,False,False,False,False
8192,64,16,3,8,20,16,1,32,4,0,16384,0,4,13,1,False,False,False,False
8192,64,16,4,4,18,64,8,32,1,1,16384,1,3,10,1,False,False,False,False
8192,64,16,5,8,12,64,8,64,4,1,131072,0,2,14,1,False,False,False,False
8192,64,16,5,8,19,64,1,128,4,0,16384,1,1,8,1,False,False,False,False
8192,20,4,1,4,15,16,16,64,1,1,131072,1,1,16,1,False,False,False,False
8192,20,4,3,4,12,32,2,128,3,0,131072,1,1,10,2,False,False,False,False
